StateAbbr,LocationName,LocationID,TotalPopulation,BINGE,CSMOKING,DEPRESSION,DIABETES,LPA,OBESITY
MS,Clarke,28023,15271,2015.772,2794.593,3145.8260000000005,2626.612,5161.597999999999,6780.3240000000005
MS,Clay,28025,18380,2150.46,3767.9,3657.62,3455.44,6727.08,7719.6
MS,Coahoma,28027,20197,2161.079,4685.704,3938.415,4382.749,8583.725,9654.166
MS,Copiah,28029,27719,3409.4370000000004,4933.982,5377.486,4878.544000000001,9646.212,12695.302
MS,Covington,28031,18098,2515.6220000000003,3529.11,3963.4619999999995,2895.68,6135.222,7474.473999999999
MS,DeSoto,28033,191723,30100.511000000002,28566.727000000003,38728.046,23390.206000000002,54257.609000000004,76689.2
MS,Forrest,28035,78110,11325.95,11794.61,17262.31,10232.41,22964.34,32571.87
MS,Franklin,28037,7642,978.176,1482.548,1566.6100000000001,1329.7079999999999,2659.4159999999997,3186.7140000000004
MS,George,28039,25206,4007.7540000000004,4663.11,5872.9980000000005,3428.0159999999996,7788.6539999999995,10284.047999999999
MS,Greene,28041,13552,2276.7360000000003,2723.952,2791.712,1870.1760000000002,4323.088,5773.152000000001
MS,Grenada,28043,21088,2762.528,4491.744000000001,4597.184,3669.3119999999994,7971.263999999999,9510.688
MS,Hancock,28045,46094,6960.194,8711.766,10509.431999999999,6775.817999999999,15164.926,16686.028000000002
MS,Harrison,28047,211044,31445.556,37565.832,50650.56,29335.116,61413.804000000004,72599.136
MS,Hinds,28049,217730,27651.71,43328.270000000004,42021.89,38102.75,79253.72,100808.99
MS,Holmes,28051,16121,1741.0680000000002,3756.1929999999998,3014.627,3498.257,6899.788,8415.162
MS,Humphreys,28053,7333,703.9680000000001,1818.584,1481.266,1737.921,3343.848,3710.498
MS,Issaquena,28055,1273,192.22299999999998,274.968,227.86699999999996,199.861,463.37199999999996,565.212
MS,Itawamba,28057,23903,3896.1890000000003,4422.055,5665.0109999999995,3059.5840000000003,7099.191,8844.11
MS,Jackson,28059,144975,22616.100000000002,24065.850000000002,30734.7,19136.7,39433.200000000004,55670.4
MS,Jasper,28061,16167,2020.875,2974.728,3039.396,2958.5610000000006,5626.116,7048.812000000001
MS,Jefferson,28063,7087,744.135,1481.183,1275.66,1566.227,2806.452,3663.9790000000003
MS,Jefferson Davis,28065,11088,1264.032,2139.984,2106.7200000000003,2239.7760000000003,4169.088,4801.103999999999
MS,Jones,28067,66569,9519.367,10717.609000000002,13513.507,9918.781,20370.114,28624.670000000002
MS,Kemper,28069,8654,1073.096,1505.7959999999998,1557.72,1514.45,3028.9,3928.9159999999997
MS,Lafayette,28071,57615,9621.705,8066.1,13424.295,6280.035,14979.9,21663.24
MS,Lamar,28073,65783,10393.714,10985.760999999999,14538.043000000001,8222.875,18221.891,26050.068000000003
MS,Lauderdale,28075,70904,9855.656,13613.568000000001,15244.36,11699.16,23469.224,27510.751999999997
MS,Lawrence,28077,11713,1475.838,2600.286,2623.712,2096.627,4380.662,5083.442
MS,Leake,28079,21135,2810.955,4565.160000000001,4332.675,3825.435000000001,7629.735000000001,9553.020000000002
MS,Lee,28081,82959,13273.44,14849.660999999998,17753.226,11697.219,27708.306,33764.313
MS,Leflore,28083,26570,3082.12,6536.22,5473.42,5473.42,11478.24,12036.210000000001
MS,Lincoln,28085,34717,4686.795,7082.267999999999,7429.437999999999,5554.72,11803.78,14963.027
MS,Lowndes,28087,57603,8064.42,10022.922,11290.188,8928.465,19124.196,25114.908000000003
MS,Madison,28089,111113,15889.159000000001,14778.029000000002,21000.356999999996,13333.56,27889.363000000005,41445.149
MS,Marion,28091,24050,3246.75,5194.800000000001,5242.900000000001,4040.4,8201.05,10557.95
MS,Marshall,28093,34110,4434.3,6719.67,6958.4400000000005,5866.92,12143.16,15042.51
MS,Monroe,28095,33577,4532.895,6614.669000000001,7286.209000000001,5573.782000000001,11214.718,13699.416
MS,Montgomery,28097,9530,1067.3600000000001,2068.01,2020.3600000000001,1982.24,3888.2400000000002,4326.62
MS,Neshoba,28099,28673,3842.1820000000002,6680.809,6680.809,4788.391,10809.721000000001,12042.66
MS,Newton,28101,21029,2902.002,4353.003,4521.235,3385.6690000000003,7444.266,9147.615
MS,Noxubee,28103,9990,1168.83,2097.9,1898.1000000000001,1948.05,3836.16,4645.35
MS,Oktibbeha,28105,51427,8794.017000000002,7302.633999999999,11519.648,5708.397,14399.56,18513.72
MS,Panola,28107,32661,4017.3030000000003,6760.826999999999,6793.488,5976.963000000001,12476.502000000002,15024.06
MS,Pearl River,28109,57261,8646.411,9963.413999999999,12711.942,7902.018000000001,17464.605,22847.139
MS,Perry,28111,11368,1614.256,2660.112,2682.848,1932.56,4308.472,4763.192
MS,Pike,28113,39644,4955.5,8602.748,8444.172,7254.852000000001,14628.635999999999,17958.732
MS,Pontotoc,28115,31389,4802.517,5398.907999999999,6842.802000000001,4111.959,9134.199,13560.048
MS,Prentiss,28117,24792,3743.592,4561.728,5776.536,3297.3360000000002,7933.4400000000005,9792.84
MS,Quitman,28119,5701,632.811,1305.529,1117.3960000000002,1231.4160000000002,2331.709,2867.603
MS,Rankin,28121,158979,22733.997000000003,25436.64,35293.337999999996,19077.48,43719.225,57709.37699999999
MS,Scott,28123,27707,3685.0310000000004,5818.47,6206.3679999999995,5070.381,10639.488000000001,12717.513
MS,Sharkey,28125,3488,341.824,830.1440000000001,669.6959999999999,840.6080000000001,1587.04,1730.0480000000002
MS,Simpson,28127,25587,3582.1800000000003,5091.813,5526.792,4093.92,8597.232,10644.192
MS,Smith,28129,14092,1831.96,2959.32,3142.5160000000005,2339.2720000000004,5143.58,5876.3640000000005
MS,Stone,28131,18669,2875.0260000000003,3696.462,4387.215,2763.012,6235.446,7672.959000000001
MS,Sunflower,28133,24811,3076.5640000000003,5582.475,4590.035,4540.4130000000005,9775.534,11735.603
MS,Tallahatchie,28135,12035,1624.7250000000001,2683.805,2250.545,2142.23,4621.4400000000005,5391.68
MS,Tate,28137,28296,4272.696,5093.28,5942.16,4046.3280000000004,8658.576000000001,11290.104
MS,Tippah,28139,21431,3064.633,4307.631,4864.837,3064.633,7372.264,8936.727
MS,Tishomingo,28141,18619,2755.612,3481.753,4338.227,2699.755,5958.08,7428.981
MS,Tunica,28143,9458,1087.67,2269.92,1938.89,1872.684,4000.734,4747.916
MS,Union,28145,28125,4246.875,4668.750000000001,5962.5,3825.0,8409.375,11278.125
MS,Walthall,28147,13761,1788.93,2765.9610000000002,2834.7660000000005,2408.175,4651.218,5683.293
MS,Warren,28149,42649,5672.317000000001,7335.628,8444.502,6695.892999999999,13391.785999999998,17827.282
MS,Washington,28151,42514,4974.138,7950.1179999999995,7567.492000000001,8077.66,15049.955999999998,18918.73
MS,Wayne,28153,19681,2519.168,3818.1139999999996,4113.329,3168.6410000000005,6750.583,8856.45
MS,Webster,28155,9993,1508.943,1898.67,2198.46,1438.9920000000002,3137.802,3997.2000000000003
MS,Wilkinson,28157,8143,977.16,1832.175,1473.8830000000003,1628.6000000000001,3183.913,3998.213
MS,Winston,28159,17543,2105.16,3508.6,3543.6859999999997,3105.111,6104.963999999999,7806.635
MS,Yalobusha,28161,12364,1594.9560000000001,2559.348,2596.44,2237.8840000000005,4500.496,5304.156
MS,Yazoo,28163,25948,3606.7720000000004,6123.728000000001,5111.756,4437.108,9938.083999999999,11832.288
MT,Beaverhead,30001,9719,1924.362,1321.7839999999999,2371.4359999999997,962.181,2361.717,2935.138
MT,Big Horn,30003,12851,2441.69,3007.1339999999996,3135.644,1747.736,3816.7470000000003,5307.463
MT,Blaine,30005,6936,1352.52,1532.856,1692.384,922.488,1928.2080000000003,2871.504
MT,Broadwater,30007,7793,1519.635,1355.9819999999997,1815.769,896.195,1924.871,2532.725
MT,Carbon,30009,11179,2291.695,1587.418,2425.843,1184.974,2559.991,3286.6259999999997
MT,Carter,30011,1382,245.99600000000004,221.12,312.332,164.458,363.466,461.58799999999997
MT,Cascade,30013,84864,17651.712,13747.968,21216.0,8062.08,21046.272,29872.128000000004
MT,Chouteau,30015,5898,1214.988,996.762,1409.6219999999998,672.372,1539.3780000000002,2023.014
MT,Custer,30017,12032,2683.1360000000004,1864.96,2791.4239999999995,1191.1680000000001,3068.16,4307.456
MT,Daniels,30019,1628,315.832,245.828,374.44,179.08,398.86,512.82
MT,Dawson,30021,8830,1801.32,1448.1200000000001,1977.92,830.02,2092.71,3125.82
MT,Deer Lodge,30023,9510,1806.9,1455.03,2234.85,1055.6100000000001,2367.9900000000002,3119.28
MT,Fallon,30025,3011,647.365,460.68300000000005,695.541,277.012,632.3100000000001,1005.674
MT,Fergus,30027,11663,2262.622,1726.124,2507.545,1247.941,2974.065,3778.8120000000004
MT,Flathead,30029,111814,23480.94,18002.054,25493.592000000004,9392.376000000002,24375.452,33656.014
MT,Gallatin,30031,124857,31963.392000000003,14733.126000000002,29091.681,7741.134,19103.121000000003,28217.682
MT,Garfield,30033,1218,233.856,202.18800000000005,288.666,131.544,302.064,389.76
MT,Glacier,30035,13681,2558.3469999999998,4090.6189999999997,3899.085,2052.15,4487.368,4911.478999999999
MT,Golden Valley,30037,835,134.43500000000003,168.67000000000002,207.08,119.405,255.51000000000002,284.735
MT,Granite,30039,3502,609.348,560.32,773.9420000000001,416.73800000000006,889.5079999999999,1138.15
MT,Hill,30041,16068,3631.3680000000004,3117.1919999999996,4017.0,1687.14,4129.476,5527.392
MT,Jefferson,30043,12826,2616.504,1757.1619999999998,2949.98,1269.7740000000001,2629.33,3911.9300000000003
MT,Judith Basin,30045,2105,376.795,313.645,460.995,244.18,530.46,703.07
MT,Lake,30047,32853,5650.715999999999,5913.54,8180.397,3942.36,8508.927,11071.461000000001
MT,Lewis and Clark,30049,73832,15357.056,8712.176000000001,17055.192000000003,6054.223999999999,12329.944,22666.424
MT,Liberty,30051,1972,343.128,479.19599999999997,518.636,262.276,650.76,729.64
MT,Lincoln,30053,21525,3702.3,4111.275000000001,4757.025000000001,2690.625,5854.8,6608.175
MT,Madison,30057,9265,1806.675,1334.16,1991.9750000000001,963.5600000000001,2019.77,2492.285
MT,McCone,30055,1709,345.21799999999996,227.29700000000003,374.271,170.9,369.144,563.97
MT,Meagher,30059,2013,366.366,259.677,434.80800000000005,225.456,446.88599999999997,676.368
MT,Mineral,30061,5058,925.6140000000001,834.57,1158.282,591.786,1198.7459999999999,1785.474
MT,Missoula,30063,121041,31470.66,15735.33,32196.906000000003,8835.993,20940.093,34133.562
MT,Musselshell,30065,5197,935.46,873.0960000000001,1205.704,608.049,1330.4320000000002,1746.1920000000002
MT,Park,30067,17790,3362.31,2632.92,3913.8,1725.63,4020.54,4998.99
MT,Petroleum,30069,524,91.7,78.07600000000001,112.13599999999998,61.83200000000001,129.952,170.3
MT,Phillips,30071,4240,826.8000000000001,657.2,987.9200000000001,453.68,1026.08,1662.08
MT,Pondera,30073,6078,1203.4440000000002,1045.416,1452.6419999999998,692.8919999999999,1513.4219999999998,2060.442
MT,Powder River,30075,1725,308.775,313.95,393.3,208.725,467.475,565.8
MT,Powell,30077,7051,1664.036,1353.792,1579.424,740.355,1847.3619999999999,2326.83
MT,Prairie,30079,1107,160.51500000000001,232.47,265.68,180.44100000000003,365.31,402.948
MT,Ravalli,30081,47298,8513.64,6006.846,10831.242,4777.098,9506.898000000001,15561.042
MT,Richland,30083,11237,2449.666,1775.4460000000001,2618.221,1045.0410000000002,2618.221,4067.7940000000003
MT,Roosevelt,30085,10572,2124.972,2970.732,2875.584,1416.6480000000001,3203.3160000000003,4260.516
MT,Rosebud,30087,8088,1585.2480000000003,1803.624,2030.0880000000002,1011.0,2369.784,3170.4960000000005
MT,Sanders,30089,13442,2298.5820000000003,2258.2560000000003,2957.2400000000002,1787.786,3481.478,4745.026
MT,Sheridan,30091,3564,709.2359999999999,456.19200000000006,791.2080000000001,363.52799999999996,759.132,1168.992
MT,Silver Bow,30093,36068,8115.3,5374.1320000000005,9341.612,3426.46,8331.708,10603.992
MT,Stillwater,30095,9177,1881.285,1082.886,2028.1170000000002,890.169,1917.993,2991.702
MT,Sweet Grass,30097,3715,728.14,471.805,806.155,386.36,791.2950000000001,1188.8
MT,Teton,30099,6368,1190.816,993.408,1477.376,649.536,1502.8480000000002,1961.344
MT,Toole,30101,5082,1102.7939999999999,1011.3179999999999,1219.68,503.11800000000005,1336.566,1778.7
MT,Treasure,30103,758,131.134,102.33,162.97,87.928,172.824,229.674
MT,Valley,30105,7513,1495.0869999999998,1096.8980000000001,1735.5030000000002,841.4559999999999,1863.224,2674.628
MT,Wheatland,30107,2032,379.98400000000004,369.824,481.584,251.968,566.928,717.2959999999999
MT,Wibaux,30109,919,170.93400000000003,158.06799999999998,215.046,104.766,242.61599999999999,314.29800000000006
MT,Yellowstone,30111,169852,37537.292,28365.284,46369.596000000005,15796.236,37367.44,58259.236
NC,Alamance,37001,176353,29803.657,28921.891999999996,40208.484,22396.831000000002,46204.486,65779.669
NC,Alexander,37003,36512,6207.04,5805.408,8689.856,4417.952,8872.416,12377.568000000001
NC,Alleghany,37005,11185,1588.27,2013.3,2717.955,1756.045,3321.945,4048.9700000000007
NC,Anson,37007,22202,3152.6839999999997,4307.188,4795.6320000000005,3641.128,6727.206,9480.254
NC,Ashe,37009,27110,4147.83,4391.82,6452.18,3632.7400000000002,7048.6,9163.179999999998
NC,Avery,37011,17571,3022.212,2776.218,4252.182,2196.375,4164.327,5728.146
NC,Beaufort,37013,44272,6153.808000000001,7570.512000000001,10138.287999999999,6950.704000000001,12838.880000000001,17000.448
NC,Bertie,37015,17240,2189.48,3379.04,3430.76,3275.6,5534.04,7447.68
NC,Bladen,37017,29446,4004.656,5123.603999999999,6478.12,4946.928000000001,9098.813999999998,11366.156
NC,Brunswick,37019,153064,21735.088,20663.64,32908.76,21735.088,35510.848,47602.904
NC,Buncombe,37021,273589,47057.308,29547.612,63472.648,27085.311,53349.855,71953.907
NC,Burke,37023,87881,13621.555,14500.365,21091.44,11424.53,22497.536,28034.039
NC,Cabarrus,37025,235797,41264.475,29474.625,49753.167,25466.076,51875.340000000004,82764.747
NC,Caldwell,37027,80492,12878.720000000001,13844.624,19801.032000000003,10544.452,20525.46,28333.184000000005
NC,Camden,37029,11088,2006.928,1751.904,2638.9440000000004,1241.856,2528.064,3891.888
NC,Carteret,37031,69380,10545.76,9505.06,16304.300000000001,9088.78,16165.54,21993.46
NC,Caswell,37033,22614,3414.714,4093.1340000000005,5020.308,3595.626,6354.534000000001,8095.812
NC,Catawba,37035,163462,27625.077999999998,25663.534,38250.108,19615.44,38577.032,55250.155999999995
NC,Chatham,37037,79864,11660.143999999998,10941.368,16931.168,10781.64,18049.264000000003,24598.112
NC,Cherokee,37039,29512,4102.168,5046.552000000001,7112.392000000001,4603.872,8027.264,9296.28
NC,Chowan,37041,13940,1895.8400000000001,2258.28,3052.86,2272.2200000000003,3931.08,5436.6
NC,Clay,37043,11614,1637.574,1776.9420000000002,2694.448,1660.8020000000001,2949.9559999999997,3774.55
NC,Cleveland,37045,100670,15503.18,19831.99,24060.13,13691.12,28288.27,37851.92
NC,Columbus,37047,49885,7382.9800000000005,10226.425000000001,12022.285,8081.37,15065.27,19355.379999999997
NC,Craven,37049,100874,16139.84,16240.714000000002,23402.768,13819.737999999998,25420.248,35709.396
NC,Cumberland,37051,336699,58248.927,48821.355,78450.867,39057.084,79124.265,128619.01800000001
NC,Currituck,37053,31015,5737.775000000001,4373.115,7319.54,3473.6800000000003,6544.165,10638.145
NC,Dare,37055,37956,6983.9039999999995,4213.116,8350.32,4326.984,7363.463999999999,11424.756000000001
NC,Davidson,37057,172586,28821.861999999997,27613.760000000002,40730.296,21228.078000000005,40212.538,59196.998
NC,Davie,37059,44090,7142.58,6701.68,10493.42,5511.25,10802.050000000001,14946.51
NC,Duplin,37061,48990,7054.56,8622.240000000002,10679.82,7495.47,14648.01,19155.09
NC,Durham,37063,332680,61878.48000000001,35596.759999999995,72191.56,34266.04000000001,64207.24,107122.96000000002
NC,Edgecombe,37065,48301,6279.13,8597.578000000001,10046.608,8452.675,14393.698,19417.002000000004
NC,Forsyth,37067,389157,62265.12,54481.98,85614.54000000001,47087.997,87171.16799999999,122973.61200000001
NC,Franklin,37069,74539,12448.013,12075.318000000001,16771.275,9913.687000000002,18560.211,28548.436999999998
NC,Gaston,37071,234215,41690.270000000004,39113.905,57148.46,29276.875,55743.17,85956.905
NC,Gates,37073,10383,1547.0670000000002,1765.1100000000001,2294.643,1598.9820000000002,2813.793,3904.008
NC,Graham,37075,7980,1308.7199999999998,1428.42,1995.0,1101.24,2098.7400000000002,2689.26
NC,Granville,37077,61903,9842.577000000001,10585.413,13618.66,8852.129,15785.265000000001,23461.236999999997
NC,Greene,37079,20211,3152.9159999999997,4021.9889999999996,4365.576,3092.283,6043.089,8306.721
NC,Guilford,37081,546101,85737.85699999999,75908.039,122326.62399999998,64439.91800000001,129425.93699999999,178575.02700000003
NC,Halifax,37083,47848,5981.0,9521.752,10191.624,8899.728000000001,15502.752,19713.376
NC,Harnett,37085,138832,23601.44,22213.12,33736.176,16937.504,35402.16,54838.64
NC,Haywood,37087,62609,9829.613,8577.432999999999,14149.634000000002,7763.516,14587.896999999999,19847.053
NC,Henderson,37089,118106,18424.536,15944.31,27400.591999999997,14645.144000000002,26219.532,39683.616
NC,Hertford,37091,20875,2776.375,4070.625,4258.499999999999,3778.3750000000005,6680.0,8871.875
NC,Hoke,37093,53787,9090.002999999999,9197.577000000001,12908.880000000001,6992.31,14253.555,19309.533
NC,Hyde,37095,4576,668.0959999999999,1011.296,1029.6,777.9200000000001,1500.9279999999999,1807.52
NC,Iredell,37097,195897,33694.284,28013.271,45839.898,22332.258,45056.31,66604.98
NC,Jackson,37099,42955,7474.169999999999,6142.5650000000005,11039.435,4896.87,9664.875,13144.23
NC,Johnston,37101,234778,39912.26,38034.036,55642.386,28408.138,57755.388000000006,86398.30399999999
NC,Jones,37103,9233,1338.785,1726.5710000000001,2105.124,1523.445,2779.133,3545.472
NC,Lee,37105,65476,10410.684000000001,11196.396,15845.192,8970.212,18202.328,25208.260000000002
NC,Lenoir,37107,54633,7156.923,9943.206,12183.159000000001,9396.876,16608.432,21907.833000000002
NC,Lincoln,37109,93095,16012.34,15360.675000000001,22528.99,11357.59,23087.56,31186.825
NC,Macon,37113,38065,5481.36,5481.36,8564.625,5367.165,9440.12,11800.15
NC,Madison,37115,21768,3569.9519999999998,3700.56,5224.32,2677.4640000000004,5311.392,6922.224
NC,Martin,37117,21508,2817.548,4129.536,4796.284000000001,3914.4559999999997,6775.02,8280.58
NC,McDowell,37111,44753,6936.715,9890.413,11814.792,6220.667000000001,13202.135,14992.255000000001
NC,Mecklenburg,37119,1145392,224496.83200000002,148900.96,243968.496,120266.16,215333.69600000003,391724.0640000001
NC,Mitchell,37121,15094,2460.322,2339.57,3622.56,1947.1260000000002,3682.9359999999997,5162.148
NC,Montgomery,37123,25894,3884.1,4298.404,5722.5740000000005,3754.63,7043.168,9710.25
NC,Moore,37125,105531,17096.022,13191.375,22900.227,12769.250999999998,21000.668999999998,33875.451
NC,Nash,37127,95789,14080.983,16379.919000000002,20498.845999999998,13985.194,26725.131,40231.38
NC,New Hanover,37129,234921,45339.753,27015.915,57085.803,23961.942,43225.46399999999,74235.03600000001
NC,Northampton,37131,16779,1979.9220000000003,3003.441,3305.4629999999997,3355.8,5285.385,6761.937
NC,Onslow,37133,207298,43947.176,27570.634000000005,50995.30800000001,17620.33,42703.388000000006,60738.314000000006
NC,Orange,37135,150477,26032.521,12941.021999999999,33706.848,13241.976,23173.458000000002,36866.865
NC,Pamlico,37137,12381,1708.5780000000002,1956.1980000000003,2686.677,1956.1980000000003,3330.4889999999996,4481.9220000000005
NC,Pasquotank,37139,40938,6713.831999999999,6263.514,9006.36,5321.9400000000005,10070.748000000001,14451.114
NC,Pender,37141,65737,11043.816,10517.92,14790.825,8085.651000000001,15908.354,20970.103
NC,Perquimans,37143,13210,1875.82,1902.24,2866.57,1994.71,3302.5,4478.1900000000005
NC,Person,37145,39386,6262.374000000001,7404.568,9295.096000000001,5868.514,11303.782,15990.716000000002
NC,Pitt,37147,173542,29502.14,21345.666,39220.492000000006,19783.788,39741.118,61433.868
NC,Polk,37149,19986,2897.9700000000003,1978.614,4077.144,2438.292,4057.158,6255.618
NC,Randolph,37151,146043,23951.051999999996,27602.126999999997,36656.793000000005,19131.633,41914.341,47463.975
NC,Richmond,37153,42778,6545.034000000001,7528.928000000001,9796.162,6331.144,11977.84,16768.976000000002
NC,Robeson,37155,116663,15516.179000000002,28232.446,26015.849,20299.361999999997,39548.757,48415.145000000004
NC,Rockingham,37157,91957,13793.550000000001,16276.389,22161.637000000002,13701.593,25380.132,34943.66
NC,Rowan,37159,149645,24392.135000000002,24392.135000000002,34119.06,19753.14,38608.41,50430.365
NC,Rutherford,37161,64963,9874.376,12667.785,16760.454,9354.672,18319.566,23971.346999999998
NC,Sampson,37163,59120,8749.76,11232.800000000001,13302.0,9281.84,18741.04,22642.96
NC,Scotland,37165,34162,4885.166,7003.21,7788.936,5773.378,10692.706000000002,13938.096
NC,Stanly,37167,64153,10713.551,10456.939,15268.414000000002,7826.666,15525.025999999998,21940.326
NC,Stokes,37169,45175,7589.400000000001,7860.449999999999,10887.175000000001,5917.925,11745.5,15043.274999999998
NC,Surry,37171,71403,11210.270999999999,13138.152,18493.377,10139.226,19850.034000000003,25348.065000000002
NC,Swain,37173,13967,2290.5879999999997,2807.367,3631.42,1997.2810000000002,3910.76,5125.889
NC,Transylvania,37175,33355,5003.25,3935.89,7404.81,4202.7300000000005,7004.55,10606.89
NC,Tyrrell,37177,3365,487.925,545.13,703.285,545.13,965.755,1245.05
NC,Union,37179,249070,47572.37,29390.260000000002,52802.840000000004,26899.56,50063.07,78955.19
NC,Vance,37181,42138,5730.767999999999,7584.84,9143.946,6826.356,12304.295999999998,17276.58
NC,Wake,37183,1175021,217378.885,112802.016,238529.263,108101.932,185653.318,303155.418
NC,Warren,37185,18713,2282.986,3574.1830000000004,3836.165,3574.1830000000004,5932.021,7691.043000000001
NC,Washington,37187,10828,1321.016,1959.8680000000002,2317.192,2046.492,3464.96,4374.512000000001
NC,Watauga,37189,55089,10852.533000000001,6445.413,14323.14,5068.188,10797.444000000001,16416.522
NC,Wayne,37191,117286,18296.615999999998,18179.33,26975.78,16302.754000000003,30846.218000000004,45272.39600000001
NC,Wilkes,37193,65784,10262.304,11643.768,16643.352,9012.408,17893.248,23024.4
NC,Wilson,37195,78449,10512.166000000001,15532.902,17729.474000000002,12865.635999999999,24162.292,30516.661
NC,Yadkin,37197,37463,6256.321,6893.192,9178.435,5132.431,10264.862,13486.68
NC,Yancey,37199,18811,2972.138,2972.138,4420.585,2614.729,4909.671,6170.008
ND,Adams,38001,2115,368.01,374.355,416.65500000000003,279.18,634.5,784.665
ND,Barnes,38003,10758,2119.326,1430.814,2248.422,1151.106,2431.3080000000004,3926.67
ND,Benson,38005,5770,1090.53,1454.04,1332.8700000000001,871.27,1881.02,2394.55
ND,Billings,38007,1018,198.51,138.448,193.42000000000002,110.962,257.55400000000003,364.44399999999996
ND,Bottineau,38009,6376,1268.824,1154.056,1249.6960000000001,777.872,1842.664,2493.016
ND,Bowman,38011,2894,575.906,480.404,616.422,353.068,833.472,1067.886
ND,Burke,38013,2155,452.55,280.15000000000003,407.295,228.43,532.285,754.25
ND,Burleigh,38015,99280,22139.44,13005.68,19558.16,9332.32,20352.4,38322.08
ND,Cass,38017,192734,42786.948,27560.962000000003,45292.49,15033.252,40666.874,63216.75199999999
ND,Cavalier,38019,3597,683.4300000000001,474.804,690.6239999999999,428.04300000000006,870.4739999999999,1291.3229999999999
ND,Dickey,38021,4923,1028.907,802.4490000000001,1019.0609999999999,566.145,1334.1330000000003,1841.2019999999998
ND,Divide,38023,2187,419.904,336.79800000000006,428.65200000000004,282.123,597.051,804.8159999999999
ND,Dunn,38025,4015,863.225,646.4150000000001,790.955,433.62,983.6750000000001,1513.655
ND,Eddy,38027,2314,444.28799999999995,377.1820000000001,474.37,296.192,650.234,909.402
ND,Emmons,38029,3250,597.9999999999999,471.25,620.7500000000001,412.75,867.75,1183.0
ND,Foster,38031,3378,662.0880000000001,510.078,692.49,374.95799999999997,847.878,1330.9319999999998
ND,Golden Valley,38033,1744,308.688,270.32,359.264,224.97600000000003,470.88,713.2959999999999
ND,Grand Forks,38035,72413,16799.816,10427.472000000002,17234.294,6155.1050000000005,17234.294,24982.485
ND,Grant,38037,2243,356.63700000000006,417.19800000000004,439.62800000000004,340.936,749.162,894.957
ND,Griggs,38039,2252,416.62,331.04400000000004,430.13200000000006,286.00399999999996,621.552,815.2240000000002
ND,Hettinger,38041,2406,454.7339999999999,377.74199999999996,500.44800000000004,276.69,649.62,883.0020000000002
ND,Kidder,38043,2393,447.491,394.845,480.99300000000005,289.553,674.8259999999999,892.5889999999999
ND,LaMoure,38045,4098,762.2280000000001,581.916,766.3259999999999,475.36799999999994,1053.186,1528.5539999999999
ND,Logan,38047,1855,333.90000000000003,320.915,380.27500000000003,248.57,575.0500000000001,686.35
ND,McHenry,38049,5189,1022.2330000000001,845.807,996.288,601.924,1349.14,1940.6860000000001
ND,McIntosh,38051,2475,433.125,408.375,490.05,358.875,787.0500000000001,992.475
ND,McKenzie,38053,13908,3324.0119999999997,2614.704,3087.576,1335.168,3838.6080000000006,4965.156000000001
ND,McLean,38055,9824,1905.8559999999998,1414.6560000000002,1817.44,1110.112,2328.288,3526.816
ND,Mercer,38057,8333,1658.2669999999998,1341.6130000000003,1641.601,1008.293,2091.583,3008.2129999999997
ND,Morton,38059,33710,7449.91,5157.63,7618.46,3472.13,8056.6900000000005,12101.89
ND,Mountrail,38061,9290,2025.22,1672.2,1895.16,1096.22,2443.27,3734.58
ND,Nelson,38063,2995,557.07,458.235,572.0450000000001,365.39,832.61,1153.075
ND,Oliver,38065,1856,358.208,295.10400000000004,369.34399999999994,232.0,493.6960000000001,740.544
ND,Pembina,38067,6763,1278.207,1142.947,1298.4959999999999,845.375,1900.4030000000002,2319.709
ND,Pierce,38069,3942,796.284,587.3580000000001,760.806,433.62,993.384,1411.2359999999999
ND,Ramsey,38071,11515,2544.8150000000005,1704.22,2256.9400000000005,1301.1950000000002,2832.69,4064.7949999999996
ND,Ransom,38073,5640,1144.92,868.5600000000001,1077.2400000000002,631.68,1438.2,2137.56
ND,Renville,38075,2220,470.64,357.42,459.54,244.20000000000002,563.88,830.28
ND,Richland,38077,16580,3597.86,2470.42,3465.2200000000003,1707.74,3962.62,6598.84
ND,Rolette,38079,11933,2505.93,3377.039,2637.1929999999998,1992.8110000000001,4045.2870000000003,5393.715999999999
ND,Sargent,38081,3795,770.385,656.535,755.205,436.425,1028.445,1358.6100000000001
ND,Sheridan,38083,1295,212.37999999999997,199.43,242.165,172.235,375.55,458.43
ND,Sioux,38085,3711,708.801,1354.515,950.0160000000001,708.801,1584.5970000000002,1818.39
ND,Slope,38087,672,120.96000000000001,96.76800000000001,122.97600000000001,84.0,171.36,245.28
ND,Stark,38089,32803,7839.9169999999995,5182.874000000001,6888.63,3083.482,8397.568000000001,12727.563999999998
ND,Steele,38091,1788,339.72,250.32,346.87199999999996,205.62,443.42400000000004,647.2560000000001
ND,Stutsman,38093,21487,4340.374,3373.459,4533.7570000000005,2363.57,5758.516,8465.877999999999
ND,Towner,38095,2064,359.13599999999997,392.16,425.184,305.47200000000004,652.224,753.36
ND,Traill,38097,7958,1679.1380000000001,1145.952,1591.6000000000001,827.632,1862.1719999999998,2952.418
ND,Walsh,38099,10438,1972.782,1920.5919999999999,2160.666,1367.378,3454.978,3976.878
ND,Ward,38101,68870,16391.06,11294.68,15977.84,6129.43,18663.77,25137.55
