StateAbbr,LocationName,LocationID,TotalPopulation,BINGE,CANCER,CSMOKING,DEPRESSION,DIABETES,DISABILITY,LPA,MOBILITY,OBESITY,SELFCARE,VISION
IL,Schuyler,17169,6746,1200.788,667.8540000000002,1194.042,1396.4219999999998,930.9480000000001,2158.7200000000003,1780.944,1133.328,2678.1620000000003,303.57,384.52200000000005
IL,Scott,17171,4790,886.15,479.0,656.23,1010.69,565.22,1345.99,1082.54,680.1800000000001,1695.66,167.65,215.55
IL,Shelby,17173,20761,3612.4139999999998,2138.3830000000003,3840.785,4629.703,2698.93,6851.13,5626.231,3446.3260000000005,7619.287000000001,892.7230000000001,1162.616
IL,St. Clair,17163,252671,44470.096000000005,20213.68,39416.676,50281.528999999995,32341.888000000003,68726.512,56598.304,34363.256,96267.651,9854.169,13138.892
IL,Stark,17175,5345,972.79,550.5350000000001,913.9950000000001,1170.5549999999998,673.47,1630.2250000000001,1304.1799999999998,817.785,1988.3400000000004,213.8,267.25
IL,Stephenson,17177,43627,7111.201,4493.581,7416.59,9423.432,6064.153,14178.775,11343.02,7198.455,18105.205,1919.5880000000002,2443.112
IL,Tazewell,17179,129911,24423.268000000004,12081.723,19226.828,28970.153000000002,14939.765,36894.724,30139.352,17667.896,46118.405,4287.063,5845.995
IL,Union,17181,16767,2900.6910000000003,1760.535,2783.322,3638.439,2213.244,5130.702,4124.682,2565.351,6203.79,704.214,888.651
IL,Vermilion,17183,72337,12224.952999999998,6582.6669999999995,13310.007999999998,15480.117999999999,10127.18,24666.917,21194.741,12875.986,29224.147999999997,3616.85,4774.241999999999
IL,Wabash,17185,11087,1929.138,1130.874,1940.2250000000001,2472.4010000000003,1496.7450000000001,3570.014,2904.794,1862.616,4124.3640000000005,498.915,631.9590000000001
IL,Warren,17187,16354,2960.074,1471.8600000000001,2861.9500000000003,3663.296,2126.02,5233.28,4317.456,2632.994,6034.626,719.576,964.8860000000001
IL,Washington,17189,13643,2523.955,1364.3,2155.594,2837.744,1568.945,3901.8980000000006,3192.4619999999995,1773.5900000000001,4884.1939999999995,436.5760000000001,600.292
IL,Wayne,17191,15872,2809.3439999999996,1650.688,2666.4960000000005,3555.328,2079.232,4983.808,3904.512,2523.648,5872.64,682.496,841.2159999999999
IL,White,17193,13614,2300.7659999999996,1388.628,2777.256,3185.676,1974.03,5037.18,4070.586,2681.958,5173.32,721.542,925.752
IL,Whiteside,17195,54658,9783.782,5356.484,8089.384,11259.548,6722.934,15850.82,13336.552,7761.436,19075.642,2022.346,2787.558
IL,Will,17197,696757,135170.85799999998,52256.775,85004.354,133080.587,75946.513,162344.381,145622.213,73159.485,255709.81900000002,20205.953,29263.793999999998
IL,Williamson,17199,66695,11938.405,6202.635,12005.1,14672.9,8203.485,20208.585,17073.920000000002,9737.47,25610.88,2667.8,3401.445
IL,Winnebago,17201,282188,48536.335999999996,23985.98,50229.46400000001,60388.231999999996,38377.568,94250.792,80423.58,47971.96,107513.62800000001,13827.212000000001,19470.972
IL,Woodford,17203,38128,7587.472,3584.032,6138.608,8426.288,4460.976,11285.888,9074.464,5642.944,13077.903999999999,1448.864,1906.4
IN,Adams,18001,36068,5482.336,3065.78,8403.844000000001,9630.156,5193.792,13850.112,12479.528,6888.988,14174.724,1875.536,2524.76
IN,Allen,18003,391449,63414.738,29358.675,71635.167,93164.86200000001,49322.57399999999,119000.496,107257.026,54411.41100000001,149142.06900000002,14483.613000000001,20746.797
IN,Bartholomew,18005,83540,12781.62,7100.900000000001,13199.32,19047.12,9857.720000000001,25062.0,21720.4,11444.98,28570.680000000004,2923.9,3926.38
IN,Benton,18007,8719,1307.8500000000001,793.429,1944.3370000000002,2197.188,1238.098,3226.03,2929.5840000000003,1613.015,3513.7569999999996,435.95,566.735
IN,Blackford,18009,11919,1716.336,1179.981,2550.6659999999997,2932.074,1752.0929999999998,4350.435,3945.1890000000003,2228.853,4493.463000000001,584.0310000000001,750.8969999999999
IN,Boone,18011,74164,12459.552,6081.447999999999,11940.404000000002,16983.556,7638.892000000001,20024.28,17280.212,8380.532000000001,26550.712,2002.428,2818.232
IN,Brown,18013,15570,2288.79,1712.7,2584.6200000000003,3565.53,2164.23,4888.9800000000005,4281.75,2444.4900000000002,5823.18,560.52,731.79
IN,Carroll,18015,20555,3206.58,1993.8349999999998,3864.34,4871.535,2651.5950000000003,6454.27,5837.62,3042.14,7954.785000000002,739.98,986.64
IN,Cass,18017,37540,5818.7,3378.6,7508.0,9122.22,5368.22,13476.86,12238.04,6644.58,15091.08,1801.92,2402.56
IN,Clark,18019,124237,20623.342,10435.908000000001,22611.134,30189.591,14659.966,38389.233,34910.597,17020.469,51185.64400000001,4348.295,5963.376
IN,Clay,18021,26379,4194.261,2453.2470000000003,5302.179,6489.234,3323.754,9153.513,7966.458,3956.85,11158.317,976.023,1345.329
IN,Clinton,18023,32843,5419.095,2791.655,6108.798000000001,7948.006,4203.904,10838.19,9951.429,5057.822,12808.77,1313.72,1773.5220000000002
IN,Crawford,18025,10536,1485.576,1053.6,2275.7760000000003,2686.68,1580.4,3814.032,3413.6639999999998,1917.552,4361.9039999999995,537.336,684.84
IN,Daviess,18027,33418,5313.462,2773.6940000000004,7385.378000000001,8722.098,4377.758,12197.57,11195.03,5714.478000000001,12698.84,1503.81,2071.916
IN,DeKalb,18033,43731,7128.153,3892.059,7609.1939999999995,10626.633,5029.0650000000005,12813.183,11851.101,5641.299,16442.856,1399.392,1880.433
IN,Dearborn,18029,51138,8693.460000000001,4806.972000000001,7670.7,11915.154000000002,5880.87,14369.778,12273.12,6596.802000000001,18153.99,1534.14,2096.658
IN,Decatur,18031,26416,4385.0560000000005,2403.8559999999998,4543.552,6630.416000000001,3090.6719999999996,8321.04,7502.143999999999,3645.4080000000004,10989.056,898.144,1215.136
IN,Delaware,18035,112031,18485.115,8850.449,22070.106999999996,34057.424,13891.844000000001,41115.377,31816.804,18036.991,41675.532,4929.3640000000005,6609.829000000001
IN,Dubois,18037,43632,6675.696,4101.408,7984.656,10035.36,5454.0,13482.288,11998.800000000001,6064.848000000001,16623.792,1527.1200000000001,2094.3360000000002
IN,Elkhart,18039,206890,33723.07,16758.09,38895.32,48412.26,27102.59,69308.15,64342.79,32274.84,86893.8,8482.49,12206.51
IN,Fayette,18041,23349,3572.3970000000004,2124.759,5860.599,5837.25,3619.0950000000003,9269.553,8312.244,4763.196,9573.09,1307.5439999999999,1681.1280000000002
IN,Floyd,18043,80714,13075.668000000001,7022.1179999999995,14447.805999999999,19694.216,10089.25,25263.482000000004,21873.494,12026.386,29622.038000000004,2986.418,3954.9860000000003
IN,Fountain,18045,16574,2684.988,1607.6779999999999,3033.0420000000004,4010.908,2138.0460000000003,5336.828,4756.738,2502.674,6480.434,613.238,812.1260000000001
IN,Franklin,18047,23028,3753.5640000000003,2233.716,3615.3959999999997,5549.7480000000005,2717.304,6724.1759999999995,6125.448,3200.8920000000003,8727.612,782.952,1036.26
IN,Fulton,18049,20327,3191.339,1951.3919999999998,3984.092,5183.385,2886.4339999999997,7256.7390000000005,6118.427000000001,3638.533,8456.032000000001,955.3690000000001,1219.6200000000001
IN,Gibson,18051,32993,5443.845,2936.377,7324.446,8578.18,4388.069,12009.452,10326.809000000001,5542.8240000000005,13263.186000000002,1418.699,1880.601
IN,Grant,18053,66022,9507.168000000001,5809.936000000001,13006.333999999999,17825.94,9243.08,24494.162000000004,21523.172000000002,11289.762000000002,27531.174000000003,2970.9900000000002,3961.32
IN,Greene,18055,31006,4805.93,3007.5819999999994,6728.302,7782.506000000001,4340.84,10759.082000000002,9735.884,5240.014,12526.423999999999,1395.27,1767.342
IN,Hamilton,18057,364921,63131.333,28463.838,37951.784,75173.72600000001,33207.811,67875.30600000001,64226.096000000005,31018.285,104002.485,7663.341,10947.630000000001
IN,Hancock,18059,83070,13374.270000000002,7310.160000000002,13872.69,19936.8,9386.910000000002,23508.81,21099.78,10383.75,30071.340000000004,2492.1,3405.8699999999994
IN,Harrison,18061,39851,7093.478000000001,3706.1430000000005,7252.882,9285.283000000001,5061.076999999999,12353.81,11198.131000000001,6057.352,14705.019,1434.6360000000002,1912.848
IN,Hendricks,18063,182534,29205.440000000002,14602.720000000001,27927.702,41252.684,20991.41,49831.78200000001,45085.898,21721.546000000002,71735.862,5293.486,7483.893999999999
IN,Henry,18065,48915,7875.315000000001,4598.01,10614.555,12277.665,6897.015,17413.74,15359.31,8070.975,21571.515,2103.3450000000003,2739.2400000000002
IN,Howard,18067,83574,12201.804,7939.53,15711.912,20057.760000000002,10948.194,27161.55,24403.608,12703.248000000001,34599.636,3259.386,4345.848
IN,Huntington,18069,36834,5967.107999999999,3351.894,6445.95,9392.67,4714.752,11418.54,9982.014000000001,5340.93,14254.758000000002,1326.024,1731.1980000000003
IN,Jackson,18071,46300,6898.7,4074.4000000000005,10000.800000000001,11621.300000000001,6250.5,15927.2,15695.7,7778.400000000001,20047.899999999998,2083.5,2778.0
IN,Jasper,18073,33281,5458.083999999999,3028.571,5657.77,8153.845,3993.7200000000003,10217.267,8985.87,4592.778,12746.622999999998,1098.273,1497.645
IN,Jay,18075,20198,3090.2940000000003,1858.216,4584.946,5291.876,2989.304,7655.0419999999995,7129.893999999999,3777.026,8503.358,1009.9,1292.6720000000003
IN,Jefferson,18077,32946,4974.846,2998.086,6226.793999999999,8203.554,4217.088000000001,11069.856000000002,9587.286000000002,5139.576,12519.48,1317.84,1812.03
IN,Jennings,18079,27536,4405.76,2423.168,5727.488,6884.0,3552.1440000000002,9224.56,8536.16,4268.08,11537.583999999999,1073.904,1404.3359999999998
IN,Johnson,18081,165782,25696.21,13925.688,29011.850000000002,39953.462,19728.058,48574.126000000004,47082.087999999996,21054.314,70125.786,5139.242,6962.844
IN,Knox,18083,35789,5797.817999999999,3149.4320000000002,6370.442000000001,8839.883,4509.414,11345.113000000001,9877.764000000001,5583.084000000001,13420.875,1395.7710000000002,1825.239
IN,Kosciusko,18085,80826,12608.856,7193.514,12851.334000000003,18751.632,9941.598,24166.974,22146.324,11073.162,31522.14,2667.258,3717.9959999999996
IN,LaGrange,18087,40866,7110.683999999999,3310.1459999999997,8949.653999999999,11074.686000000002,4985.652,14711.76,12954.521999999999,6824.621999999999,16959.39,1757.2379999999998,2411.0940000000005
IN,LaPorte,18091,111675,17309.625,9827.400000000001,21664.95,26131.95,15634.5,39421.274999999994,33725.85,18091.350000000002,44334.975,4578.674999999999,6253.8
IN,Lake,18089,499689,75453.03899999999,37976.364,84947.13,102436.245,68457.393,154403.901,152405.145,78950.86200000001,191380.887,20986.938000000002,28981.962
IN,Lawrence,18093,45222,6918.966,4341.312,8908.734,11350.722,6240.6359999999995,15872.922,14244.93,7823.406,17953.134000000002,1944.546,2622.8759999999997
IN,Madison,18095,131744,18971.136000000002,11461.728,28324.96,33594.72,17521.952,43607.264,39391.456,20947.296000000002,51775.39199999999,5533.2480000000005,7377.663999999999
IN,Marion,18097,969466,174503.88,64954.222,166748.152,224916.112,127969.512,293748.19800000003,275328.344,140572.57,378091.74,42656.50400000001,59137.426
IN,Marshall,18099,46332,7135.128000000001,4216.212,8339.76,10795.356000000002,6069.491999999999,15104.232,13250.952,6903.468000000001,16447.86,1714.2839999999999,2409.264
IN,Martin,18101,9803,1509.662,941.0880000000001,2244.8869999999997,2440.9469999999997,1362.6170000000002,3568.2920000000004,3107.551,1715.525,3872.185,441.135,588.1800000000001
IN,Miami,18103,35674,5672.166,3139.3120000000004,7420.192000000001,8490.412,4708.968,12057.812,10559.504,5458.122000000001,14911.732,1462.634,1962.07
IN,Monroe,18105,139745,24874.61,9642.405,19005.32,37591.405,12716.795,40526.05,31861.86,14533.48,47513.3,4052.605,6288.525000000001
IN,Montgomery,18107,38273,6315.045,3406.297,7845.965,9606.523000000001,5205.128,13319.003999999999,11826.357,6774.321,16151.206000000002,1722.285,2219.834
IN,Morgan,18109,72236,11341.052,6645.7119999999995,14447.2,18059.0,9462.916,23548.936,21526.328000000005,11124.344000000001,27666.388,2817.2039999999997,3684.036
IN,Newton,18111,13823,2184.034,1285.5390000000002,2902.83,3441.9269999999997,1893.7509999999997,4824.227,4312.776,2322.264,5750.368,580.566,774.0879999999999
IN,Noble,18113,47367,7483.986,4120.929,8573.427000000001,11273.346000000001,5636.673000000001,14731.137,12931.191,6394.545,17146.854000000003,1610.4779999999998,2226.249
IN,Ohio,18115,6114,953.784,623.6279999999999,1069.95,1485.7020000000002,837.618,1980.9360000000001,1711.92,996.582,2347.7760000000003,238.446,311.81399999999996
IN,Orange,18117,19623,2982.696,1942.6770000000001,3846.1080000000006,4964.619000000001,2688.3509999999997,6573.705,5671.047,3178.926,8104.298999999999,804.5429999999999,1040.019
IN,Owen,18119,21482,3136.3720000000003,2062.272,4618.63,5284.572000000001,3114.89,7561.664000000001,6852.758,3780.8320000000003,8678.728,966.69,1224.4740000000002
IN,Parke,18121,16369,2569.933,1604.1620000000003,3273.8,4239.571,2209.815,5614.567,4992.545,2651.778,6269.326999999999,687.498,883.926
IN,Perry,18123,19183,3126.829,1726.47,3606.4040000000005,4642.286,2455.4240000000004,6272.841000000001,5486.338000000001,2973.3650000000002,7807.481000000001,728.954,978.3329999999999
IN,Pike,18125,12168,1837.368,1192.4640000000002,2445.768,2956.824,1642.68,4185.792,3686.9040000000005,1995.552,5074.0560000000005,486.72,644.904
IN,Porter,18127,174791,27791.769,15032.025999999998,28316.141999999996,39327.975,19926.174000000003,54360.001000000004,45795.242000000006,23247.203000000005,64497.87899999999,5768.102999999999,7865.595
IN,Posey,18129,25063,4135.395,2556.426,3834.639,5714.3640000000005,2957.434,7318.396,6015.12,3308.316,9173.058,802.0160000000001,1052.6460000000002
IN,Pulaski,18131,12485,1885.2350000000001,1248.5,2509.485,3058.8250000000003,1722.93,4257.385,3782.955,2072.51,5118.85,524.37,686.6750000000001
IN,Putnam,18133,37301,6453.073,3133.284,6639.578,9362.551000000001,4364.217,11675.213000000002,9884.765,5110.237,14472.787999999999,1305.535,1753.1470000000002
IN,Randolph,18135,24437,3714.4239999999995,2345.9519999999998,5156.207,6182.561,3470.0539999999996,8968.379,8406.328,4423.097000000001,9505.993,1124.102,1466.22
IN,Ripley,18137,29087,4857.5289999999995,2676.004,5439.269,7271.75,3664.962,9627.797,8289.795,4450.311000000001,10907.625,1076.219,1425.2630000000001
IN,Rush,18139,16673,2534.296,1617.2809999999997,3034.486,4168.25,2184.163,5385.378999999999,4735.132,2517.623,6885.949,633.574,816.9770000000001
IN,Scott,18143,24588,3761.9640000000004,2114.5679999999998,5655.24,6564.996,3491.4959999999996,9023.796,8384.508,4548.78,9835.2,1253.9879999999998,1622.808
IN,Shelby,18145,44991,6883.6230000000005,4094.181,9313.137,11427.714,6028.794000000001,15521.895,13587.282,7288.5419999999995,17996.4,1844.6309999999999,2474.505
IN,Spencer,18147,19967,3154.7860000000005,1976.7330000000002,3374.423,4632.344,2475.9080000000004,5950.166,5311.222000000001,2735.479,7108.252,658.911,878.548
IN,St. Joseph,18141,272234,42468.50399999999,22050.953999999998,43829.674000000006,69147.436,34029.25,84392.54000000001,77586.69,38657.227999999996,100998.81400000001,10072.658000000001,14156.168000000001
IN,Starke,18149,23258,3558.474,2209.51,4419.02,5744.726,3093.3140000000003,7791.43,6884.368,3767.796,9303.2,976.8360000000001,1279.19
IN,Steuben,18151,34725,5451.825,3437.775,4687.875,7952.025000000001,4271.175,9896.625,7986.75,4618.425,11737.050000000001,1111.2,1493.175
IN,Sullivan,18153,20670,3369.21,1818.9600000000003,4340.7,5043.48,2707.77,7069.140000000001,6345.6900000000005,3327.870000000001,7895.940000000001,909.4800000000001,1178.19
IN,Switzerland,18155,10006,1580.9480000000003,920.552,2081.248,2391.434,1360.816,3382.028,3131.878,1630.9780000000003,3982.388,410.246,540.3240000000001
IN,Tippecanoe,18157,188717,35290.079,11323.02,26797.814,46801.816000000006,18871.7,50576.15600000001,44159.778,20947.587,58690.987,5850.227000000001,8492.265
IN,Tipton,18159,15361,2334.872,1536.1000000000001,2457.76,3579.113,1920.125,4761.91,4178.192,2258.067,5560.682000000001,537.635,721.967
IN,Union,18161,6952,1077.56,674.3439999999999,1369.5439999999999,1731.048,903.76,2308.0640000000003,2036.9360000000001,1070.608,2808.6079999999997,271.128,354.55199999999996
IN,Vanderburgh,18163,179744,30196.992000000002,15817.472000000002,28759.04,44217.024000000005,21389.536,56619.36,50508.064000000006,24624.928,69740.67199999999,6470.784000000001,8807.456000000002
IN,Vermillion,18165,15451,2286.748,1514.198,3059.298,4079.064,2024.0810000000001,5454.2029999999995,4758.908,2472.16,6273.106,633.4909999999999,849.8050000000001
IN,Vigo,18167,106006,16324.924,8480.48,20141.14,28091.59,13250.75,35512.01,30423.721999999998,15370.87,41554.352000000006,4240.24,5830.33
IN,Wabash,18169,30828,4685.856,3051.972,5672.352,7306.236,4069.296,10604.832,9032.604000000001,5086.62,11313.876000000002,1233.1200000000001,1633.884
IN,Warren,18171,8461,1336.8380000000002,820.717,1649.895,2005.2569999999998,1083.008,2724.442,2352.1580000000004,1260.689,3071.343,313.057,406.128
IN,Warrick,18173,65185,10690.34,5997.02,9386.64,14601.44,7365.905,17208.84,14666.625,7757.015,26269.555,1759.9950000000001,2411.8450000000003
IN,Washington,18175,28224,4233.6,2624.8320000000003,5701.248,7451.1359999999995,3753.7920000000004,9539.712,8608.32,4572.288,11910.528,1185.4080000000001,1495.8719999999998
IN,Wayne,18177,66273,10073.496,6097.116,14712.606,16369.430999999999,9410.766,24521.010000000002,21803.817,11664.048,25912.743000000002,3114.8310000000006,4108.926
IN,Wells,18179,28335,4788.615,2578.485,5610.33,6800.400000000001,3541.875,9605.565,8613.84,4221.915,11532.345,991.725,1388.415
IN,White,18181,24598,3960.2780000000007,2410.6040000000003,4673.62,6075.706,3296.132,8314.124,7453.194,3960.2780000000007,9642.416000000001,959.322,1279.096
IN,Whitley,18183,34627,5505.693,3254.938,6059.725,8379.734,4085.9860000000003,10284.219000000001,9349.29,4743.898999999999,12015.569000000001,1142.691,1523.5880000000002
KS,Allen,20001,12579,2000.0610000000001,1182.4260000000002,2402.5890000000004,2691.906,1685.586,4553.598000000001,3786.2790000000005,2239.0620000000004,5094.495,553.4760000000001,717.003
KS,Anderson,20003,7776,1236.384,777.6,1446.336,1632.96,1057.5359999999998,2760.48,2169.504,1306.3680000000002,2814.9120000000003,318.816,419.904
KS,Atchison,20005,16108,2786.684,1369.18,2561.172,3495.4359999999997,1916.852,5331.7480000000005,4059.216,2464.5240000000003,6201.58,612.1039999999999,805.4
KS,Barber,20007,4122,622.422,445.17600000000004,717.228,795.546,597.69,1442.7,1096.4520000000002,708.9839999999999,1706.5079999999998,169.00199999999998,214.34400000000002
KS,Barton,20009,25080,4338.84,2457.84,3862.32,4790.280000000001,3310.56,7850.04,6445.56,3862.32,10232.64,978.12,1254.0
KS,Bourbon,20011,14493,2333.373,1333.3559999999998,2913.0930000000003,3058.0230000000006,1971.048,5376.903,4478.3369999999995,2623.2330000000006,6072.567,652.1850000000001,855.0870000000001
KS,Brown,20013,9364,1563.788,927.0360000000001,1507.6040000000003,1797.888,1245.412,3127.576,2584.4640000000004,1479.5120000000002,3867.3319999999994,346.468,468.2
KS,Butler,20015,68240,12897.36,5663.92,10508.960000000001,13648.0,7506.400000000001,20062.56,16445.84,8871.2,27432.48,2047.2,2729.6
KS,Chase,20017,2548,405.13200000000006,259.896,415.324,481.572,354.172,884.1560000000001,723.632,448.44800000000004,978.432,109.564,142.688
KS,Chautauqua,20019,3415,491.76,368.82,624.945,679.585,532.74,1311.3600000000001,1021.085,672.755,1355.755,170.75,218.56
KS,Cherokee,20021,19088,2977.728,1813.3600000000001,3531.28,4027.5680000000007,2710.4959999999996,6928.9439999999995,5630.96,3435.84,8074.223999999999,858.96,1068.9279999999999
KS,Cheyenne,20023,2583,397.78200000000004,276.381,418.44599999999997,495.936,371.95200000000006,911.799,741.3209999999999,457.191,1012.5360000000001,108.486,144.648
KS,Clark,20025,1933,313.146,195.233,268.687,363.404,233.893,630.158,510.31199999999995,288.017,738.4060000000001,65.722,90.851
KS,Clay,20027,8043,1270.794,828.4290000000001,1487.955,1584.471,1101.8909999999998,2871.3510000000006,2396.814,1415.5680000000002,3193.0710000000004,329.763,434.32200000000006
KS,Cloud,20029,8946,1476.09,876.7080000000001,1485.036,1869.714,1207.71,3014.802,2549.61,1485.036,3658.9139999999998,357.84000000000003,456.246
KS,Coffey,20031,8280,1357.92,819.72,1713.96,1705.68,1184.04,3138.12,2608.2000000000003,1564.92,3278.88,372.6,488.52
KS,Comanche,20033,1681,274.00300000000004,183.229,247.10699999999997,307.62300000000005,216.84900000000002,529.515,420.25,252.15,637.0989999999999,55.47299999999999,72.283
KS,Cowley,20035,34453,5822.557,2997.4109999999996,5719.198,6856.147,4513.343,11989.643999999998,10129.181999999999,5753.651,14160.183,1412.5729999999999,1929.368
KS,Crawford,20037,39078,7034.04,3048.084,6213.402000000001,8558.082,4415.814,12778.506000000001,9417.798,5627.232000000001,15904.746000000001,1484.964,1953.9
KS,Decatur,20039,2689,392.59400000000005,311.924,465.19700000000006,494.776,392.59400000000005,943.839,758.298,484.02,1019.131,110.249,139.828
KS,Dickinson,20041,18430,3298.9700000000003,1806.14,2948.8,3686.0,2359.04,5787.02,4681.22,2819.79,7113.9800000000005,645.0500000000001,847.78
KS,Doniphan,20043,7440,1235.0400000000002,714.24,1242.48,1547.52,870.48,2455.2000000000003,1882.32,1071.3600000000001,2804.88,260.4,342.24
KS,Douglas,20045,119964,23992.8,7797.66,17394.78,28551.432,10916.724,35029.488,23992.8,13076.076000000001,41747.472,3478.9559999999997,4918.523999999999
KS,Edwards,20047,2739,443.71799999999996,268.422,443.71799999999996,520.41,397.15500000000003,939.477,772.398,473.84700000000004,1153.1190000000001,117.77699999999999,156.12300000000002
KS,Elk,20049,2441,346.62199999999996,278.274,500.40500000000003,493.082,427.175,1020.3379999999999,842.145,571.194,1027.661,144.019,175.752
KS,Ellis,20051,28941,5875.023,2257.398,3530.8019999999997,5730.318,2749.395,8219.243999999999,5817.141000000001,3386.0969999999998,11229.107999999998,810.348,1157.64
KS,Ellsworth,20053,6355,1137.5449999999998,591.0150000000001,1137.5449999999998,1143.9,864.28,2217.895,1842.95,1118.4800000000002,2484.805,279.62000000000006,362.235
KS,Finney,20055,37650,6287.55,2334.3,6362.85,7191.150000000001,5233.35,13742.25,12123.300000000001,5835.75,16151.85,1694.25,2748.4500000000003
KS,Ford,20057,33848,5618.768000000001,2098.576,5889.552,6532.664000000001,4772.568,12422.216,11406.776000000002,5483.376,12896.088000000002,1658.5520000000001,2673.992
KS,Franklin,20059,25992,4262.688,2391.264,3950.7839999999997,5276.376,2937.0960000000005,7745.616,6004.152000000001,3404.952,8915.256,805.752,1065.672
KS,Geary,20061,35691,6888.363,1784.55,6174.543000000001,7637.873999999999,3426.336,11670.957000000002,9957.788999999999,4140.156,12491.85,1249.185,1891.6229999999998
KS,Gove,20063,2717,432.00300000000004,290.719,426.569,518.947,342.342,885.742,671.0989999999999,404.833,1073.215,92.378,122.265
KS,Graham,20065,2411,339.95099999999996,274.85400000000004,344.773,426.74699999999996,356.82800000000003,819.74,672.669,446.035,928.235,103.673,132.605
KS,Grant,20067,7197,1252.278,518.184,1122.732,1302.6570000000002,935.61,2432.586,2079.933,1057.959,2907.5879999999997,266.28900000000004,424.62300000000005
KS,Gray,20069,5729,1042.678,486.96500000000003,928.0980000000001,1134.342,630.19,1844.7380000000003,1512.4560000000001,761.957,2245.768,183.328,274.992
KS,Greeley,20071,1223,201.79500000000002,113.73900000000002,166.328,218.91699999999997,141.868,354.67,287.40500000000003,162.65900000000002,446.395,37.913000000000004,52.589
KS,Greenwood,20073,5939,855.2160000000001,653.29,1074.959,1169.983,926.4839999999999,2239.003,1787.639,1181.8609999999999,2387.478,285.072,356.34000000000003
KS,Hamilton,20075,2430,420.39,196.83,379.08,449.55,303.75,772.74,643.95,342.63,972.0,87.48,128.79
KS,Harper,20077,5323,809.0959999999999,532.3,1171.06,1075.2459999999999,857.003,2145.169,1777.8819999999998,1123.153,2235.66,298.088,372.61
KS,Harvey,20079,33801,5340.558000000001,3278.6969999999997,4732.14,6861.603000000001,3954.7169999999996,10241.703000000001,8416.448999999999,4765.941,12303.563999999998,1149.234,1554.8459999999998
KS,Haskell,20081,3576,586.4639999999999,289.656,622.2239999999999,704.472,486.336,1262.328,1051.344,575.7360000000001,1430.4,150.192,214.56
KS,Hodgeman,20083,1755,275.535,180.76500000000001,256.23,312.39,219.375,549.315,440.505,257.985,638.82,57.915,78.97500000000001
KS,Jackson,20085,13286,2271.906,1262.17,2178.904,2577.484,1740.4660000000001,4464.0960000000005,3348.072,2046.044,5752.838,451.72400000000005,611.156
KS,Jefferson,20087,18344,3375.296,1797.7120000000002,2641.5360000000005,3430.328,2164.592,5209.696,4109.056,2403.064,7649.448,531.976,715.4159999999999
KS,Jewell,20089,2898,408.61799999999994,362.25,483.966,524.538,449.19,1060.6680000000001,808.542,553.518,1133.1180000000002,133.308,162.28799999999998
KS,Johnson,20091,619195,112693.49,52012.380000000005,57585.135,110216.71,54489.16,128792.56,106501.54000000001,52631.575000000004,196284.815,12383.9,17956.655
KS,Kearny,20093,3855,612.945,316.10999999999996,697.755,744.015,558.975,1437.915,1245.165,674.625,1646.085,185.04,265.995
KS,Kingman,20095,7193,1165.2659999999998,690.528,1244.3890000000001,1481.7580000000003,920.7040000000001,2359.3039999999996,1906.145,1143.687,2941.9370000000004,266.141,352.45700000000005
KS,Kiowa,20097,2404,387.04400000000004,247.61200000000002,317.328,442.336,266.844,677.928,533.688,293.288,819.7640000000001,64.908,91.35199999999999
KS,Labette,20099,19757,3161.12,1916.429,3714.3160000000003,4010.6710000000003,2726.4660000000003,6993.977999999999,5433.175,3220.3910000000005,8515.267000000002,810.037,1007.607
KS,Lane,20101,1556,253.62800000000004,164.93599999999998,238.06800000000004,303.42,216.28400000000002,530.5960000000001,426.34399999999994,258.29600000000005,619.288,59.12799999999999,79.356
KS,Leavenworth,20103,82892,15252.127999999999,6797.143999999999,12682.476,16246.832000000002,9283.903999999999,23790.004,19148.052000000003,10361.5,33571.26,2403.868,3315.6800000000003
KS,Lincoln,20105,2899,437.749,321.789,455.143,562.406,417.456,982.761,782.73,498.628,1194.3880000000001,113.061,144.95000000000002
KS,Linn,20107,9796,1547.7680000000003,989.396,1704.504,1920.016,1391.032,3379.62,2752.6760000000004,1704.504,3810.644,401.63599999999997,509.39200000000005
KS,Logan,20109,2705,454.44,259.68,467.96500000000003,546.41,367.88,925.1100000000001,733.0550000000001,476.0800000000001,1046.8350000000003,116.315,148.775
KS,Lyon,20111,31898,5263.17,2392.35,4816.598,6220.110000000001,3636.3720000000003,10558.238000000001,8580.562,4465.72,11738.464,1180.226,1786.288
KS,Marion,20115,11868,1875.144,1246.14,1614.048,2243.0519999999997,1483.5,3738.42,2872.056,1768.332,4497.972000000001,403.512,545.928
KS,Marshall,20117,9982,1547.21,1018.164,1716.904,1986.418,1337.5880000000002,3363.934,2695.14,1637.048,4142.53,389.29799999999994,499.1
KS,McPherson,20113,30012,5102.04,2821.128,4201.68,5852.34,3331.3320000000003,8943.576,6572.628,4111.643999999999,10234.092,930.372,1260.5040000000001
KS,Meade,20119,3897,658.5929999999998,346.833,654.696,748.2239999999999,514.404,1336.6709999999998,1083.366,627.417,1558.8,155.88,218.23199999999997
KS,Miami,20121,34867,6450.395,3347.232,4672.178,6624.7300000000005,3835.37,9344.356,7391.804,4218.907,12447.519000000002,976.276,1290.0790000000002
KS,Mitchell,20123,5738,912.342,602.49,981.1980000000001,1136.124,745.94,1945.1819999999998,1509.094,918.08,2243.5580000000004,218.04399999999998,286.90000000000003
