User ID,Depression,user_id,depression_detected,reason
12905,0.0,,,
12907,0.0,,,
12916,0.0,,,
12942,0.0,,,
13046,0.0,,,
13054,0.0,,,
13126,0.0,,,
13157,0.0,,,
13161,0.0,,,
13229,0.0,,,
13262,0.0,,,
13266,0.0,,,
13292,0.0,,,
13294,0.0,,,
13352,0.0,,,
13357,0.0,,,
13396,0.0,,,
13413,0.0,,,
13426,0.0,,,
13437,0.0,,,
13450,0.0,,,
13461,0.0,,,
13512,0.0,,,
13532,0.0,,,
13546,0.0,,,
13554,0.0,,,
13557,0.0,,,
14263,0.0,,,
16133,0.0,,,
16583,0.0,,,
18553,0.0,,,
18713,0.0,,,
19223,0.0,,,
19443,0.0,,,
19543,0.0,,,
19563,0.0,,,
19783,0.0,,,
19853,0.0,,,
22113,0.0,,,
22233,0.0,,,
22253,0.0,,,
22373,0.0,,,
23233,0.0,,,
23353,0.0,,,
23573,0.0,,,
23833,0.0,,,
24013,0.0,,,
24053,0.0,,,
25143,0.0,,,
25373,0.0,,,
25793,0.0,,,
26043,0.0,,,
26413,0.0,,,
28043,0.0,,,
29283,0.0,,,
29353,0.0,,,
29493,0.0,,,
30573,0.0,,,
30693,0.0,,,
30973,0.0,,,
31043,0.0,,,
31173,0.0,,,
32023,0.0,,,
32873,0.0,,,
33383,0.0,,,
33423,0.0,,,
33923,0.0,,,
34463,0.0,,,
34613,0.0,,,
35213,0.0,,,
35293,0.0,,,
36053,0.0,,,
36863,0.0,,,
38003,0.0,,,
38023,0.0,,,
38313,0.0,,,
38353,0.0,,,
39613,0.0,,,
39933,0.0,,,
40123,0.0,,,
40483,0.0,,,
41733,0.0,,,
41783,0.0,,,
43053,0.0,,,
43273,0.0,,,
43723,0.0,,,
44353,0.0,,,
44503,0.0,,,
44613,0.0,,,
45733,0.0,,,
45773,0.0,,,
45893,0.0,,,
46583,0.0,,,
47293,0.0,,,
47323,0.0,,,
48933,0.0,,,
49093,0.0,,,
49383,0.0,,,
49583,0.0,,,
49653,0.0,,,
50193,0.0,,,
50903,0.0,,,
51013,0.0,,,
51373,0.0,,,
51573,0.0,,,
52833,0.0,,,
53613,0.0,,,
53723,0.0,,,
53983,0.0,,,
54203,0.0,,,
54613,0.0,,,
55753,0.0,,,
55803,0.0,,,
55993,0.0,,,
56013,0.0,,,
56243,0.0,,,
56653,0.0,,,
57203,0.0,,,
58883,0.0,,,
58983,0.0,,,
59213,0.0,,,
60413,0.0,,,
60663,0.0,,,
61133,0.0,,,
61263,0.0,,,
64303,0.0,,,
64393,0.0,,,
65193,0.0,,,
65493,0.0,,,
66613,0.0,,,
67923,0.0,,,
71053,0.0,,,
71453,0.0,,,
71593,0.0,,,
72293,0.0,,,
72343,0.0,,,
72403,0.0,,,
73493,0.0,,,
74003,0.0,,,
74523,0.0,,,
74543,0.0,,,
74673,0.0,,,
75093,0.0,,,
76093,0.0,,,
76373,0.0,,,
76423,0.0,,,
78213,0.0,,,
78453,0.0,,,
78783,0.0,,,
79903,0.0,,,
81103,0.0,,,
81363,0.0,,,
81383,0.0,,,
81883,0.0,,,
82553,0.0,,,
82733,0.0,,,
82863,0.0,,,
99363,0.0,,,
99723,0.0,,,
101143,0.0,,,
102613,0.0,,,
104083,0.0,,,
113963,0.0,,,
116613,0.0,,,
118013,0.0,,,
118963,0.0,,,
135313,0.0,,,
136203,0.0,,,
146703,0.0,,,
150433,0.0,,,
152143,0.0,,,
163233,0.0,,,
173283,0.0,,,
184133,0.0,,,
186423,0.0,,,
186923,0.0,,,
189843,0.0,,,
193283,0.0,,,
199873,0.0,,,
212913,0.0,,,
226043,0.0,,,
236813,0.0,,,
253973,0.0,,,
254073,0.0,,,
258773,0.0,,,
285753,0.0,,,
286703,0.0,,,
298423,0.0,,,
309073,0.0,,,
332083,0.0,,,
334503,0.0,,,
336113,0.0,,,
336473,0.0,,,
352553,0.0,,,
355243,0.0,,,
360493,0.0,,,
361323,0.0,,,
363033,0.0,,,
379983,0.0,,,
399113,0.0,,,
404133,0.0,,,
420783,0.0,,,
422263,0.0,,,
425793,0.0,,,
458173,0.0,,,
460493,0.0,,,
490233,0.0,,,
495643,0.0,,,
511283,0.0,,,
539273,0.0,,,
555203,0.0,,,
560293,0.0,,,
591313,0.0,,,
598083,0.0,,,
598503,0.0,,,
599033,0.0,,,
607093,0.0,,,
607543,0.0,,,
609023,0.0,,,
609043,0.0,,,
609263,0.0,,,
610793,0.0,,,
611013,0.0,,,
611043,0.0,,,
611763,0.0,,,
611783,0.0,,,
611823,0.0,,,
615663,0.0,,,
615963,0.0,,,
616113,0.0,,,
616163,0.0,,,
616193,0.0,,,
619383,0.0,,,
619693,0.0,,,
620723,0.0,,,
622663,0.0,,,
623473,0.0,,,
624573,0.0,,,
624683,0.0,,,
626953,0.0,,,
627273,0.0,,,
627613,0.0,,,
629513,0.0,,,
629843,0.0,,,
630103,0.0,,,
631823,0.0,,,
632173,0.0,,,
632223,0.0,,,
632453,0.0,,,
633623,0.0,,,
634323,0.0,,,
634563,0.0,,,
635383,0.0,,,
635523,0.0,,,
635543,0.0,,,
635723,0.0,,,
636923,0.0,,,
637013,0.0,,,
637173,0.0,,,
637323,0.0,,,
637473,0.0,,,
637533,0.0,,,
637763,0.0,,,
638003,0.0,,,
638103,0.0,,,
638323,0.0,,,
639643,0.0,,,
639743,0.0,,,
641093,0.0,,,
641433,0.0,,,
641963,0.0,,,
642123,0.0,,,
643963,0.0,,,
644733,0.0,,,
644863,0.0,,,
645913,0.0,,,
646693,0.0,,,
647633,0.0,,,
648523,0.0,,,
648613,0.0,,,
648643,0.0,,,
649123,0.0,,,
649453,0.0,,,
649673,0.0,,,
649683,0.0,,,
649773,0.0,,,
650053,0.0,,,
651583,0.0,,,
651593,0.0,,,
651963,0.0,,,
652193,0.0,,,
652293,0.0,,,
652573,0.0,,,
652983,0.0,,,
653623,0.0,,,
654213,0.0,,,
654653,0.0,,,
656013,0.0,,,
656153,0.0,,,
656483,0.0,,,
656933,0.0,,,
657093,0.0,,,
657863,0.0,,,
657873,0.0,,,
659243,0.0,,,
659933,0.0,,,
660723,0.0,,,
661043,0.0,,,
661173,0.0,,,
661313,0.0,,,
661403,0.0,,,
661613,0.0,,,
661703,0.0,,,
661773,0.0,,,
662193,0.0,,,
662473,0.0,,,
662533,0.0,,,
662783,0.0,,,
663053,0.0,,,
665003,0.0,,,
665533,0.0,,,
666043,0.0,,,
667083,0.0,,,
667383,0.0,,,
667563,0.0,,,
667843,0.0,,,
667973,0.0,,,
668243,0.0,,,
670243,0.0,,,
671303,0.0,,,
671343,0.0,,,
671543,0.0,,,
672163,0.0,,,
672243,0.0,,,
672503,0.0,,,
673483,0.0,,,
674083,0.0,,,
674093,0.0,,,
674763,0.0,,,
676063,0.0,,,
676203,0.0,,,
676493,0.0,,,
677603,0.0,,,
678083,0.0,,,
678763,0.0,,,
679003,0.0,,,
679303,0.0,,,
679493,0.0,,,
679723,0.0,,,
681443,0.0,,,
681813,0.0,,,
682463,0.0,,,
683523,0.0,,,
684743,0.0,,,
684983,0.0,,,
685043,0.0,,,
686643,0.0,,,
687593,0.0,,,
688023,0.0,,,
688443,0.0,,,
688583,0.0,,,
689273,0.0,,,
689443,0.0,,,
690083,0.0,,,
690103,0.0,,,
690473,0.0,,,
690493,0.0,,,
690913,0.0,,,
691933,0.0,,,
693113,0.0,,,
694483,0.0,,,
694563,0.0,,,
694653,0.0,,,
695443,0.0,,,
696043,0.0,,,
696663,0.0,,,
696693,0.0,,,
697523,0.0,,,
697593,0.0,,,
697843,0.0,,,
698673,0.0,,,
698903,0.0,,,
699463,0.0,,,
699563,0.0,,,
702993,0.0,,,
703903,0.0,,,
704303,0.0,,,
704343,0.0,,,
704453,0.0,,,
704563,0.0,,,
707913,0.0,,,
709063,0.0,,,
709423,0.0,,,
710133,0.0,,,
711303,0.0,,,
712013,0.0,,,
712653,0.0,,,
712823,0.0,,,
713143,0.0,,,
716183,0.0,,,
716203,0.0,,,
717003,0.0,,,
717233,0.0,,,
717313,0.0,,,
717363,0.0,,,
717883,0.0,,,
718043,0.0,,,
718673,0.0,,,
720843,0.0,,,
720863,0.0,,,
722623,0.0,,,
723163,0.0,,,
725363,0.0,,,
726193,0.0,,,
726633,0.0,,,
727513,0.0,,,
729213,0.0,,,
731253,0.0,,,
733013,0.0,,,
733813,0.0,,,
734173,0.0,,,
734493,0.0,,,
734843,0.0,,,
734863,0.0,,,
734903,0.0,,,
735723,0.0,,,
735873,0.0,,,
735983,0.0,,,
736453,0.0,,,
737493,0.0,,,
738213,0.0,,,
738433,0.0,,,
740073,0.0,,,
740913,0.0,,,
740943,0.0,,,
742333,0.0,,,
743493,0.0,,,
743993,0.0,,,
744613,0.0,,,
745213,0.0,,,
745233,0.0,,,
745273,0.0,,,
746323,0.0,,,
748353,0.0,,,
749193,0.0,,,
749453,0.0,,,
751953,0.0,,,
752143,0.0,,,
752193,0.0,,,
752673,0.0,,,
752743,0.0,,,
753393,0.0,,,
753783,0.0,,,
754323,0.0,,,
754556,0.0,,,
754611,0.0,,,
754731,0.0,,,
754741,0.0,,,
754874,0.0,,,
754969,0.0,,,
755068,0.0,,,
755086,0.0,,,
755103,0.0,,,
755113,0.0,,,
755125,0.0,,,
755241,0.0,,,
755294,0.0,,,
755431,0.0,,,
755477,0.0,,,
755544,0.0,,,
755587,0.0,,,
755594,0.0,,,
755650,0.0,,,
755684,0.0,,,
755751,0.0,,,
755756,0.0,,,
755830,0.0,,,
755946,0.0,,,
755973,0.0,,,
756009,0.0,,,
756223,0.0,,,
756242,0.0,,,
756264,0.0,,,
756278,0.0,,,
756354,0.0,,,
756362,0.0,,,
756371,0.0,,,
756373,0.0,,,
756466,0.0,,,
756546,0.0,,,
756631,0.0,,,
756713,0.0,,,
756872,0.0,,,
756977,0.0,,,
757043,0.0,,,
757439,0.0,,,
757502,0.0,,,
757664,0.0,,,
757962,0.0,,,
758011,0.0,,,
758319,0.0,,,
758519,0.0,,,
758599,0.0,,,
758608,0.0,,,
758758,0.0,,,
758799,0.0,,,
759630,0.0,,,
759649,0.0,,,
759834,0.0,,,
760345,0.0,,,
760660,0.0,,,
760773,0.0,,,
760892,0.0,,,
760958,0.0,,,
761050,0.0,,,
761331,0.0,,,
762062,0.0,,,
762204,0.0,,,
763683,0.0,,,
763699,0.0,,,
763774,0.0,,,
763877,0.0,,,
764035,0.0,,,
765112,0.0,,,
765694,0.0,,,
765986,0.0,,,
766195,0.0,,,
766347,0.0,,,
766509,0.0,,,
766548,0.0,,,
766990,0.0,,,
767767,0.0,,,
768046,0.0,,,
768175,0.0,,,
768317,0.0,,,
768868,0.0,,,
769254,0.0,,,
769297,0.0,,,
770049,0.0,,,
770729,0.0,,,
770759,0.0,,,
771619,0.0,,,
771648,0.0,,,
772386,0.0,,,
772471,0.0,,,
772652,0.0,,,
772829,0.0,,,
772849,0.0,,,
772905,0.0,,,
773067,0.0,,,
773850,0.0,,,
774010,0.0,,,
774096,0.0,,,
774176,0.0,,,
774234,0.0,,,
774675,0.0,,,
774791,0.0,,,
775194,0.0,,,
775425,0.0,,,
775791,0.0,,,
775860,0.0,,,
775865,0.0,,,
776260,0.0,,,
776321,0.0,,,
776363,0.0,,,
776434,0.0,,,
776581,0.0,,,
776801,0.0,,,
776810,0.0,,,
777073,0.0,,,
777390,0.0,,,
777746,0.0,,,
777784,0.0,,,
777925,0.0,,,
778112,0.0,,,
778423,0.0,,,
779137,0.0,,,
779141,0.0,,,
779169,0.0,,,
779576,0.0,,,
779583,0.0,,,
779715,0.0,,,
779910,0.0,,,
780198,0.0,,,
780240,0.0,,,
780256,0.0,,,
780362,0.0,,,
780419,0.0,,,
780556,0.0,,,
780886,0.0,,,
780991,0.0,,,
781121,0.0,,,
781408,0.0,,,
781505,0.0,,,
781730,0.0,,,
781932,0.0,,,
782126,0.0,,,
782310,0.0,,,
783214,0.0,,,
783297,0.0,,,
783682,0.0,,,
783705,0.0,,,
783937,0.0,,,
784051,0.0,,,
784304,0.0,,,
784699,0.0,,,
784912,0.0,,,
784964,0.0,,,
785380,0.0,,,
785595,0.0,,,
785722,0.0,,,
786223,0.0,,,
786342,0.0,,,
786681,0.0,,,
786750,0.0,,,
787039,0.0,,,
787508,0.0,,,
787546,0.0,,,
787595,0.0,,,
787919,0.0,,,
787930,0.0,,,
787948,0.0,,,
788018,0.0,,,
788594,0.0,,,
788658,0.0,,,
788673,0.0,,,
788848,0.0,,,
789296,0.0,,,
789300,0.0,,,
789522,0.0,,,
789791,0.0,,,
789913,0.0,,,
789943,0.0,,,
789971,0.0,,,
790011,0.0,,,
790205,0.0,,,
790223,0.0,,,
790320,0.0,,,
790805,0.0,,,
790826,0.0,,,
791088,0.0,,,
791124,0.0,,,
791882,0.0,,,
791996,0.0,,,
792038,0.0,,,
792121,0.0,,,
792221,0.0,,,
792233,0.0,,,
793202,0.0,,,
793219,0.0,,,
793830,0.0,,,
794130,0.0,,,
794171,0.0,,,
794340,0.0,,,
794532,0.0,,,
794575,0.0,,,
795467,0.0,,,
795729,0.0,,,
796140,0.0,,,
796601,0.0,,,
796605,0.0,,,
796742,0.0,,,
796777,0.0,,,
796784,0.0,,,
797018,0.0,,,
797078,0.0,,,
797210,0.0,,,
797444,0.0,,,
798007,0.0,,,
798639,0.0,,,
798641,0.0,,,
799302,0.0,,,
799414,0.0,,,
799864,0.0,,,
801173,0.0,,,
801347,0.0,,,
801385,0.0,,,
801400,0.0,,,
801446,0.0,,,
801607,0.0,,,
802109,0.0,,,
802318,0.0,,,
802540,0.0,,,
802566,0.0,,,
802751,0.0,,,
802833,0.0,,,
802841,0.0,,,
803100,0.0,,,
803619,0.0,,,
803726,0.0,,,
803890,0.0,,,
803900,0.0,,,
803979,0.0,,,
804076,0.0,,,
804182,0.0,,,
804204,0.0,,,
804358,0.0,,,
804494,0.0,,,
804509,0.0,,,
804617,0.0,,,
804783,0.0,,,
804808,0.0,,,
804863,0.0,,,
804889,0.0,,,
804992,0.0,,,
805094,0.0,,,
805180,0.0,,,
805665,0.0,,,
806232,0.0,,,
806323,0.0,,,
806623,0.0,,,
806697,0.0,,,
806906,0.0,,,
806946,0.0,,,
807027,0.0,,,
807091,0.0,,,
807095,0.0,,,
807891,0.0,,,
808588,0.0,,,
808608,0.0,,,
809099,0.0,,,
809226,0.0,,,
809279,0.0,,,
809493,0.0,,,
809524,0.0,,,
809529,0.0,,,
809768,0.0,,,
810011,0.0,,,
810424,0.0,,,
810454,0.0,,,
810541,0.0,,,
810579,0.0,,,
810641,0.0,,,
811213,0.0,,,
811260,0.0,,,
811572,0.0,,,
812600,0.0,,,
812857,0.0,,,
812984,0.0,,,
813096,0.0,,,
813286,0.0,,,
813487,0.0,,,
813491,0.0,,,
813670,0.0,,,
813889,0.0,,,
814033,0.0,,,
814271,0.0,,,
814296,0.0,,,
814304,0.0,,,
815299,0.0,,,
815734,0.0,,,
815774,0.0,,,
815991,0.0,,,
815994,0.0,,,
816154,0.0,,,
816201,0.0,,,
816234,0.0,,,
816388,0.0,,,
816513,0.0,,,
816553,0.0,,,
816640,0.0,,,
816642,0.0,,,
816899,0.0,,,
817113,0.0,,,
817283,0.0,,,
817288,0.0,,,
817381,0.0,,,
817386,0.0,,,
817915,0.0,,,
817977,0.0,,,
818095,0.0,,,
818109,0.0,,,
818340,0.0,,,
818502,0.0,,,
818603,0.0,,,
818614,0.0,,,
818790,0.0,,,
819080,0.0,,,
819284,0.0,,,
819302,0.0,,,
819546,0.0,,,
820639,0.0,,,
820661,0.0,,,
820828,0.0,,,
820919,0.0,,,
821193,0.0,,,
821199,0.0,,,
821369,0.0,,,
821492,0.0,,,
822079,0.0,,,
822214,0.0,,,
822259,0.0,,,
822284,0.0,,,
822382,0.0,,,
822437,0.0,,,
822571,0.0,,,
823012,0.0,,,
823085,0.0,,,
823115,0.0,,,
823124,0.0,,,
823162,0.0,,,
823235,0.0,,,
823615,0.0,,,
823635,0.0,,,
823751,0.0,,,
824072,0.0,,,
824087,0.0,,,
824211,0.0,,,
824441,0.0,,,
828991,0.0,,,
830711,0.0,,,
831981,0.0,,,
832101,0.0,,,
833571,0.0,,,
834121,0.0,,,
834691,0.0,,,
834711,0.0,,,
835261,0.0,,,
837381,0.0,,,
838211,0.0,,,
839321,0.0,,,
839891,0.0,,,
839931,0.0,,,
841551,0.0,,,
842291,0.0,,,
848901,0.0,,,
849311,0.0,,,
850371,0.0,,,
850741,0.0,,,
851011,0.0,,,
851711,0.0,,,
851851,0.0,,,
855171,0.0,,,
855491,0.0,,,
858201,0.0,,,
859671,0.0,,,
860851,0.0,,,
862681,0.0,,,
871891,0.0,,,
875511,0.0,,,
875941,0.0,,,
876061,0.0,,,
877781,0.0,,,
880761,0.0,,,
881071,0.0,,,
881301,0.0,,,
881841,0.0,,,
886331,0.0,,,
886841,0.0,,,
887221,0.0,,,
887861,0.0,,,
889431,0.0,,,
890891,0.0,,,
891011,0.0,,,
891991,0.0,,,
892371,0.0,,,
895681,0.0,,,
896221,0.0,,,
896801,0.0,,,
899701,0.0,,,
899791,0.0,,,
900221,0.0,,,
900741,0.0,,,
901651,0.0,,,
904051,0.0,,,
904671,0.0,,,
907701,0.0,,,
907871,0.0,,,
908371,0.0,,,
909701,0.0,,,
913681,0.0,,,
914061,0.0,,,
919881,0.0,,,
920041,0.0,,,
922011,0.0,,,
922151,0.0,,,
924321,0.0,,,
925161,0.0,,,
928961,0.0,,,
930061,0.0,,,
930091,0.0,,,
930251,0.0,,,
937421,0.0,,,
939091,0.0,,,
943751,0.0,,,
944841,0.0,,,
946471,0.0,,,
946491,0.0,,,
949401,0.0,,,
949521,0.0,,,
949701,0.0,,,
951461,0.0,,,
951501,0.0,,,
951681,0.0,,,
952321,0.0,,,
952651,0.0,,,
954461,0.0,,,
957411,0.0,,,
957421,0.0,,,
958231,0.0,,,
958951,0.0,,,
959541,0.0,,,
962941,0.0,,,
965731,0.0,,,
966131,0.0,,,
973261,0.0,,,
976241,0.0,,,
977551,0.0,,,
978241,0.0,,,
979421,0.0,,,
981381,0.0,,,
983011,0.0,,,
984851,0.0,,,
987521,0.0,,,
987551,0.0,,,
988961,0.0,,,
991071,0.0,,,
991221,0.0,,,
993331,0.0,,,
995671,0.0,,,
996981,0.0,,,
1000591,0.0,,,
1002261,0.0,,,
1007041,0.0,,,
1007761,0.0,,,
1008531,0.0,,,
1008591,0.0,,,
1010181,0.0,,,
1010471,0.0,,,
1014391,0.0,,,
1015341,0.0,,,
1018491,0.0,,,
1018921,0.0,,,
1019941,0.0,,,
1019951,0.0,,,
1020931,0.0,,,
1021631,0.0,,,
1022781,0.0,,,
1023561,0.0,,,
1023811,0.0,,,
1026101,0.0,,,
1026321,0.0,,,
1031881,0.0,,,
1033171,0.0,,,
1034621,0.0,,,
1034771,0.0,,,
1035491,0.0,,,
1040411,0.0,,,
1040641,0.0,,,
1041681,0.0,,,
1042181,0.0,,,
1042361,0.0,,,
1045751,0.0,,,
1046681,0.0,,,
1048501,0.0,,,
1049171,0.0,,,
1050111,0.0,,,
1051171,0.0,,,
1051521,0.0,,,
1051731,0.0,,,
1052741,0.0,,,
1052961,0.0,,,
1053341,0.0,,,
1053931,0.0,,,
1054941,0.0,,,
1056011,0.0,,,
1056491,0.0,,,
1059191,0.0,,,
1063851,0.0,,,
1064591,0.0,,,
1066391,0.0,,,
1067271,0.0,,,
1068611,0.0,,,
1068711,0.0,,,
1069281,0.0,,,
1069351,0.0,,,
1071091,0.0,,,
1071101,0.0,,,
1075871,0.0,,,
1085351,0.0,,,
1085391,0.0,,,
1090331,0.0,,,
1090391,0.0,,,
1090951,0.0,,,
1091511,0.0,,,
1092221,0.0,,,
1092231,0.0,,,
1094131,0.0,,,
1094701,0.0,,,
1097851,0.0,,,
1098331,0.0,,,
1100661,0.0,,,
1101401,0.0,,,
1104471,0.0,,,
1106501,0.0,,,
1107301,0.0,,,
1107501,0.0,,,
1107631,0.0,,,
1111831,0.0,,,
1112131,0.0,,,
1114911,0.0,,,
1115651,0.0,,,
1120751,0.0,,,
1124531,0.0,,,
1127781,0.0,,,
1127951,0.0,,,
1128641,0.0,,,
1129871,0.0,,,
1132281,0.0,,,
1132781,0.0,,,
1132891,0.0,,,
1133701,0.0,,,
1134701,0.0,,,
1136601,0.0,,,
1137881,0.0,,,
1155011,0.0,,,
1157361,0.0,,,
1157891,0.0,,,
1158371,0.0,,,
1158961,0.0,,,
1160081,0.0,,,
1168321,0.0,,,
1168961,0.0,,,
1171101,0.0,,,
1172181,0.0,,,
1174201,0.0,,,
1175221,0.0,,,
1175791,0.0,,,
1175831,0.0,,,
1177521,0.0,,,
1179471,0.0,,,
1182541,0.0,,,
1183041,0.0,,,
1184801,0.0,,,
1186141,0.0,,,
1186911,0.0,,,
1190891,0.0,,,
1192561,0.0,,,
1195691,0.0,,,
1196431,0.0,,,
1197701,0.0,,,
1198761,0.0,,,
1198931,0.0,,,
1199081,0.0,,,
1199461,0.0,,,
1200241,0.0,,,
1202561,0.0,,,
1203641,0.0,,,
1209571,0.0,,,
1214481,0.0,,,
1221351,0.0,,,
1222621,0.0,,,
1222781,0.0,,,
1223731,0.0,,,
1230521,0.0,,,
1230751,0.0,,,
1231601,0.0,,,
1239301,0.0,,,
1241441,0.0,,,
1243281,0.0,,,
1244811,0.0,,,
1246761,0.0,,,
1247101,0.0,,,
1248411,0.0,,,
1249501,0.0,,,
1253141,0.0,,,
1253431,0.0,,,
1256741,0.0,,,
1260231,0.0,,,
1262051,0.0,,,
1262171,0.0,,,
1262371,0.0,,,
1263921,0.0,,,
1265601,0.0,,,
1267911,0.0,,,
1269531,0.0,,,
1270201,0.0,,,
1271901,0.0,,,
1283501,0.0,,,
1284921,0.0,,,
1289661,0.0,,,
1290581,0.0,,,
1290661,0.0,,,
1292381,0.0,,,
1292561,0.0,,,
1293241,0.0,,,
1293701,0.0,,,
1294151,0.0,,,
1294621,0.0,,,
1294771,0.0,,,
1295571,0.0,,,
1299181,0.0,,,
1303651,0.0,,,
1305551,0.0,,,
1307661,0.0,,,
1308181,0.0,,,
1308321,0.0,,,
1309321,0.0,,,
1311781,0.0,,,
1315431,0.0,,,
1317661,0.0,,,
1317961,0.0,,,
1319141,0.0,,,
1322691,0.0,,,
1323691,0.0,,,
1324441,0.0,,,
1325061,0.0,,,
1325461,0.0,,,
1327271,0.0,,,
1327871,0.0,,,
1328081,0.0,,,
1328831,0.0,,,
1330631,0.0,,,
1336231,0.0,,,
1338321,0.0,,,
1338681,0.0,,,
1343551,0.0,,,
1344951,0.0,,,
1347391,0.0,,,
1348761,0.0,,,
1356241,0.0,,,
1356411,0.0,,,
1356511,0.0,,,
1359561,0.0,,,
1359731,0.0,,,
1363181,0.0,,,
1367301,0.0,,,
1367531,0.0,,,
1370351,0.0,,,
1376251,0.0,,,
1376271,0.0,,,
1382561,0.0,,,
1382791,0.0,,,
1383301,0.0,,,
1385281,0.0,,,
1385401,0.0,,,
1386731,0.0,,,
1388411,0.0,,,
1388851,0.0,,,
1390951,0.0,,,
1391451,0.0,,,
1392071,0.0,,,
1392281,0.0,,,
1392571,0.0,,,
1393571,0.0,,,
1394821,0.0,,,
1397311,0.0,,,
1401681,0.0,,,
1401881,0.0,,,
1409051,0.0,,,
1414291,0.0,,,
1416821,0.0,,,
1426731,0.0,,,
1429761,0.0,,,
1434251,0.0,,,
1435461,0.0,,,
1436461,0.0,,,
1438651,0.0,,,
1439421,0.0,,,
1440641,0.0,,,
1446051,0.0,,,
1447051,0.0,,,
1447491,0.0,,,
1455981,0.0,,,
